City,Source_File,Line_Number,Matched_Text,Lat,Long
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4140,Fuel Storage Tank - Historic,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4146,Ontario Regulation 347 Waste Generators Summary,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4267,National Defence & Canadian Forces Waste Disposal,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4334,Parks Canada Fuel Storage Tanks,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4352,Private and Retail Fuel Storage Tanks,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4364,Ontario Regulation 347 Waste Receivers Summary,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4376,Retail Fuel Storage Tanks,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4394,Wastewater Discharger Registration Database,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4400,Anderson's Storage Tanks,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4406,Transport Canada Fuel Storage Tanks,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4419,Waste Disposal Sites - MOE CA Inventory,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,4425,Waste Disposal Sites - MOE 1991 Historical Approval,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,5361,GEN - Ontario Regulation 347 Waste Generators Summary,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6041,https://d2khazk8e83rdv.cloudfront.net/moe_mapping/downloads/2Water/Wells_pdfs/710\7108247.pdf,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6415,https://d2khazk8e83rdv.cloudfront.net/moe_mapping/downloads/2Water/Wells_pdfs/711\7112707.pdf,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6721,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6723,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6749,Contaminant Code:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6751,Contaminant Name:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6754,Contaminant Limit 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6758,Contaminant UN No,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6772,MOE Response:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6774,Dt MOE Arvl on Scn:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6776,MOE Reported Dt:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6791,Contaminant Qty:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6838,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6840,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6870,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6872,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6904,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,6906,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7461,Contaminants:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7521,Contaminant Code:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7523,Contaminant Name:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7525,Contaminant Limit 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7529,Contaminant UN No 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7536,Soil Contamination,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7543,MOE Response:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7546,Dt MOE Arvl on Scn:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7548,MOE Reported Dt:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7561,Contaminant Qty:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7606,Contaminant Code:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7608,Contaminant Name:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7610,Contaminant Limit 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7614,Contaminant UN No 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7627,MOE Response:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7630,Dt MOE Arvl on Scn:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7632,MOE Reported Dt:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7645,Contaminant Qty:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7670,Contaminant Code:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7673,Contaminant Name:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7676,Contaminant Limit 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7680,Contaminant UN No 1:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7692,MOE Response:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7694,Dt MOE Arvl on Scn:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7696,MOE Reported Dt:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7711,Contaminant Qty:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7759,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7761,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7764,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7766,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7767,ALIPHATIC SOLVENTS,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7769,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7771,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7774,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7776,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7807,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7809,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7812,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7814,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7815,ALIPHATIC SOLVENTS,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7817,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7819,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7822,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7824,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7874,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7876,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7879,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7881,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7882,ALIPHATIC SOLVENTS,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7884,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7886,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7889,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7891,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7922,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7924,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7927,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7929,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7930,ALIPHATIC SOLVENTS,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7932,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7934,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7937,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7939,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7970,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7972,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7975,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7977,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7996,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7998,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,7999,ALIPHATIC SOLVENTS,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8001,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8003,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8006,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8008,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8669,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8671,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8672,Pathological wastes,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8701,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8703,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8704,Photoprocessing wastes,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8706,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8708,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8709,Pathological wastes,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8711,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8713,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8714,Misc. wastes and inorganic chemicals,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8716,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8718,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8719,Photoprocessing wastes,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8966,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8968,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8969,PHOTOPROCESSING WASTES,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,8998,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9000,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9001,PHOTOPROCESSING WASTES,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9048,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9050,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9051,PHOTOPROCESSING WASTES,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9105,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9107,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9108,PHOTOPROCESSING WASTES,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9110,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9112,Waste Class Desc:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9113,PATHOLOGICAL WASTES,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9148,Waste Class:,43.589045,-79.64412
Mississauga,Phase-One-Environmental-Site-Assessment.txt,9150,Waste Class Desc:,43.589045,-79.64412
